Number of all nodes =  379659 
nodes in x-z-plane =  13324 
nodes in y-z-plane =  13324 
nodes in x-y-plane ~  4000 
ma_x0          50 
ma_y0          80 

Nodes along z-axis =  303 
No.           coord. value
 1             0             2,955724 
-0.15         306.666       1.35179       -2.25741E-3   -2.22952      -2.85353      -4.13338
-0.1          307.105       1.98502       -2.25769E-3   -2.73103      -3.05294      -4.63958
-5.E-2        307.41        2.49942       -2.25799E-3   -3.07112      -3.18067      -4.99116
-2.22045E-16  307.52        2.69889       -2.25827E-3   -3.19175      -3.20048      -5.09113
5.E-2         307.41        2.49932       -2.25855E-3   -3.0219       -3.11295      -4.92637
0.1           307.105       1.98486       -2.25883E-3   -2.68114      -2.93906      -4.5458
0.15          306.666       1.35163       -2.2591E-3    -2.23385      -2.80382      -4.05024
0.2           306.165       0.78909       -2.25937E-3   -1.72527      -2.62417      -3.48083
0.25          305.662       0.39483       -2.25963E-3   -1.25511      -2.35578      -2.89384
0.3           305.192       0.16928       -2.25987E-3   -0.71682      -2.05909      -2.30084
0.35          304.768       6.21604E-2    -2.26011E-3   -0.25236      -1.79588      -1.77666
0.4           304.392       1.95438E-2    -2.26032E-3   1.61797E-2    -1.59164      -1.35116
0.45          304.057       5.25908E-3    -2.26051E-3   0.30334       -1.41478      -0.95551
0.5           303.756       1.21073E-3    -2.26069E-3   0.54714       -1.27855      -0.62055
0.55          303.484       2.3837E-4     -2.26086E-3   0.74386       -1.14137      -0.3119
0.6           303.235       3.49881E-5    -2.26106E-3   1.0041        -0.91276      3.3184E-2
0.65          303.006       0.0           -2.26123E-3   1.14675       -0.8325       0.26916
0.7           302.794       0.0           -2.2614E-3    1.32229       -0.66011      0.53903
0.75          302.597       0.0           -2.26151E-3   1.51246       -0.43751      0.83704
0.8           302.413       0.0           -2.26168E-3   1.54697       -0.41796      1.02042
0.85          302.24        0.0           -2.26179E-3   1.71806       -0.17565      1.28448
0.9           302.077       0.0           -2.26197E-3   1.82184       -0.25044      1.42862
0.95          301.922       0.0           -2.26213E-3   1.93299       -0.15217      1.64111
1.            301.776       0.0           -2.26231E-3   2.14754       -0.11248      1.87522
1.            301.776       0.0           -2.26231E-3   2.19923       0.19849       1.98285
1.            301.776       0.0           -2.26231E-3   2.56361       0.39088       2.17094
1.00005       301.775       0.0           -2.26231E-3   3.98186       2.20276       3.20263

 59           z =  5,712384                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.763       0.0           -2.2271E-3    2.07618       5.67482E-2    1.43448
-0.95         301.909       0.0           -2.22742E-3   2.12095       -8.77038E-2   1.30704
-0.9          302.063       0.0           -2.2278E-3    1.8574        -0.28203      1.05772
-0.85         302.226       0.0           -2.22815E-3   1.57944       -0.46238      0.81336
-0.8          302.399       0.0           -2.22849E-3   1.63179       -0.26912      0.76726
-0.75         302.583       0.0           -2.22884E-3   1.42265       -0.59459      0.48645
-0.7          302.78        0.0           -2.22914E-3   1.16569       -0.90658      0.18686
-0.65         302.992       0.0           -2.22945E-3   1.10777       -0.80615      4.51719E-2
-0.6          303.22        3.49532E-5    -2.22976E-3   0.93329       -0.91161      -0.19796
-0.55         303.468       2.38097E-4    -2.23007E-3   0.74395       -1.2144       -0.51329
-0.5          303.74        1.20932E-3    -2.23037E-3   0.51595       -1.32288      -0.7941
-0.45         304.041       5.25283E-3    -2.23069E-3   0.24607       -1.48612      -1.13183
-0.4          304.375       1.95201E-2    -2.23099E-3   2.00363E-2    -1.72061      -1.49718
-0.35         304.751       6.20831E-2    -2.23131E-3   -0.2397       -1.81755      -1.8613
-0.3          305.174       0.16906       -2.23163E-3   -0.69649      -2.13862      -2.38583
-0.25         305.643       0.39432       -2.23194E-3   -1.2          -2.40882      -2.94249
-0.2          306.146       0.78803       -2.23224E-3   -1.64999      -2.5481       -3.45001
-0.15         306.646       1.34977       -2.23251E-3   -2.18438      -2.79145      -4.02261
-0.1          307.084       1.98205       -2.23279E-3   -2.70986      -3.04874      -4.56179
-5.E-2        307.389       2.49568       -2.23307E-3   -3.04611      -3.15053      -4.88753
-2.22045E-16  307.499       2.69485       -2.23333E-3   -3.16418      -3.1777       -4.99728
5.E-2         307.389       2.49558       -2.2336E-3    -2.99284      -3.08106      -4.82935
0.1           307.084       1.98189       -2.23387E-3   -2.65695      -2.90288      -4.44996
0.15          306.646       1.34961       -2.23413E-3   -2.21504      -2.78146      -3.96164
0.2           306.145       0.7879        -2.23439E-3   -1.69386      -2.60072      -3.38741
0.25          305.643       0.39424       -2.23463E-3   -1.22575      -2.33794      -2.80382
0.3           305.174       0.16902       -2.23486E-3   -0.69427      -2.02474      -2.21008
0.35          304.751       6.20674E-2    -2.23508E-3   -0.23187      -1.76349      -1.67864
0.4           304.375       1.95146E-2    -2.23527E-3   4.59232E-2    -1.56004      -1.25076
0.45          304.04        5.25121E-3    -2.23545E-3   0.33997       -1.36588      -0.86397
0.5           303.74        1.20892E-3    -2.23562E-3   0.57868       -1.22053      -0.52891
0.55          303.468       2.38013E-4    -2.23576E-3   0.79178       -1.08433      -0.21514
0.6           303.22        3.49358E-5    -2.23595E-3   1.03899       -0.85903      0.10407
0.65          302.991       0.0           -2.23612E-3   1.18452       -0.7878       0.34204
0.7           302.78        0.0           -2.23626E-3   1.36718       -0.6087       0.61761
0.75          302.583       0.0           -2.23634E-3   1.53726       -0.39542      0.88264
0.8           302.399       0.0           -2.23649E-3   1.54619       -0.40764      1.00554
0.85          302.226       0.0           -2.23661E-3   1.71792       -0.16427      1.28683
0.9           302.063       0.0           -2.23673E-3   1.80777       -0.23976      1.45412
0.95          301.909       0.0           -2.23684E-3   1.94532       -0.11697      1.66554
1.            301.763       0.0           -2.23695E-3   2.26434       7.72525E-2    1.93295
1.            301.763       0.0           -2.23695E-3   2.23082       0.29583       1.9746
1.            301.763       0.0           -2.23695E-3   2.60238       0.435         2.1217
1.00005       301.763       0.0           -2.23695E-3   3.79099       2.10109       2.90365

 60           z =  5,81225   44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.75        0.0           -2.20234E-3   2.12086       0.13441       1.49374
-0.95         301.896       0.0           -2.20264E-3   2.142         1.25084E-2    1.37816
-0.9          302.05        0.0           -2.20301E-3   1.82338       -0.29608      1.10191
-0.85         302.213       0.0           -2.20334E-3   1.58829       -0.44014      0.88484
-0.8          302.385       0.0           -2.20368E-3   1.63193       -0.28097      0.81806
-0.75         302.569       0.0           -2.20401E-3   1.40837       -0.60807      0.52107
-0.7          302.766       0.0           -2.20432E-3   1.16978       -0.88944      0.22731
-0.65         302.977       0.0           -2.20464E-3   1.10261       -0.83037      8.42588E-2
-0.6          303.205       3.4901E-5     -2.20494E-3   0.93318       -0.92023      -0.15084
-0.55         303.453       2.37741E-4    -2.20524E-3   0.75276       -1.20583      -0.46159
-0.5          303.724       1.20751E-3    -2.20552E-3   0.51656       -1.31548      -0.7547
-0.45         304.024       5.24497E-3    -2.20584E-3   0.25305       -1.48103      -1.08907
-0.4          304.358       1.94909E-2    -2.20613E-3   3.34861E-2    -1.69998      -1.44676
-0.35         304.734       6.19902E-2    -2.20645E-3   -0.22555      -1.78603      -1.80857
-0.3          305.156       0.16881       -2.20675E-3   -0.68788      -2.14699      -2.34425
-0.25         305.624       0.39373       -2.20705E-3   -1.16939      -2.36691      -2.861
-0.2          306.126       0.78685       -2.20732E-3   -1.62223      -2.50296      -3.37746
-0.15         306.626       1.34775       -2.20759E-3   -2.17763      -2.80342      -3.98087
-0.1          307.063       1.97908       -2.20785E-3   -2.69966      -3.0348       -4.49433
-5.E-2        307.368       2.49194       -2.20811E-3   -3.03329      -3.14272      -4.82965
-2.22045E-16  307.477       2.69082       -2.20836E-3   -3.14873      -3.15861      -4.93551
5.E-2         307.368       2.49184       -2.20862E-3   -2.98044      -3.05545      -4.76653
0.1           307.063       1.97892       -2.20887E-3   -2.64891      -2.89023      -4.39155
0.15          306.625       1.34759       -2.20912E-3   -2.19355      -2.77028      -3.89887
0.2           306.126       0.78672       -2.20936E-3   -1.67392      -2.59317      -3.32649
0.25          305.624       0.39365       -2.2096E-3    -1.21294      -2.31571      -2.74205
0.3           305.156       0.16877       -2.20982E-3   -0.6833       -2.00387      -2.1413
0.35          304.734       6.19745E-2    -2.21002E-3   -0.21466      -1.74537      -1.60964
0.4           304.358       1.94854E-2    -2.2102E-3    6.70988E-2    -1.53238      -1.18968
0.45          304.024       5.24336E-3    -2.21037E-3   0.35286       -1.33641      -0.80179
0.5           303.724       1.20711E-3    -2.21052E-3   0.60466       -1.20327      -0.45805
0.55          303.453       2.37658E-4    -2.21066E-3   0.80304       -1.07497      -0.16417
0.6           303.205       3.48836E-5    -2.21084E-3   1.04457       -0.86152      0.15209
0.65          302.977       0.0           -2.21099E-3   1.18919       -0.78642      0.38721
0.7           302.766       0.0           -2.21112E-3   1.36492       -0.58752      0.65497
0.75          302.569       0.0           -2.2112E-3    1.54069       -0.36235      0.91767
0.8           302.385       0.0           -2.21134E-3   1.5514        -0.3884       1.07093
0.85          302.212       0.0           -2.21138E-3   1.71834       -0.14399      1.3502
0.9           302.05        0.0           -2.21149E-3   1.79693       -0.2382       1.4596
0.95          301.896       0.0           -2.21159E-3   1.91347       -0.1737       1.65507
1.            301.75        0.0           -2.21175E-3   2.11709       -0.17656      1.78528
1.            301.75        0.0           -2.21176E-3   2.1057        1.60118E-2    1.84689
1.            301.75        0.0           -2.21175E-3   2.48043       0.14986       1.98733
1.00005       301.749       0.0           -2.21176E-3   3.54702       1.63752       2.79033

 61           z =  5,912117                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.737       0.0           -2.17751E-3   2.08943       0.11758       1.49211
-0.95         301.883       0.0           -2.17782E-3   2.07594       -7.17685E-2   1.31999
-0.9          302.036       0.0           -2.17816E-3   1.79389       -0.34543      1.04443
-0.85         302.199       0.0           -2.17851E-3   1.54934       -0.4757       0.81133
-0.8          302.371       0.0           -2.17885E-3   1.5972        -0.30174      0.76743
-0.75         302.555       0.0           -2.17918E-3   1.38662       -0.60159      0.48111
-0.7          302.751       0.0           -2.17948E-3   1.14336       -0.923        0.17305
-0.65         302.962       0.0           -2.17979E-3   1.07302       -0.84537      2.90522E-2
-0.6          303.19        3.48488E-5    -2.18009E-3   0.91739       -0.91791      -0.19544
-0.55         303.437       2.37386E-4    -2.18038E-3   0.72669       -1.20632      -0.50723
-0.5          303.708       1.2057E-3     -2.18067E-3   0.49638       -1.32936      -0.79371
-0.45         304.008       5.23713E-3    -2.18097E-3   0.23759       -1.48124      -1.11732
-0.4          304.342       1.94617E-2    -2.18126E-3   1.51668E-2    -1.6992       -1.47847
-0.35         304.716       6.18975E-2    -2.18156E-3   -0.25002      -1.82423      -1.85088
-0.3          305.138       0.16855       -2.18185E-3   -0.69318      -2.14002      -2.35023
-0.25         305.606       0.39314       -2.18211E-3   -1.17537      -2.35351      -2.87442
-0.2          306.107       0.78567       -2.18238E-3   -1.65099      -2.54921      -3.42327
-0.15         306.605       1.34573       -2.18263E-3   -2.20258      -2.82287      -4.00108
-0.1          307.043       1.97612       -2.18287E-3   -2.72315      -3.06148      -4.52633
